created_at,text
2020-03-24,"""Virus ‘Attack Rate’ in N.Y. Region Worries White House Official: Live Updates"" by Unknown Author via NYT https://t.co/HnYwW2j9JJ"
2020-03-24,@liz_franczak Coronavirus Update: Orange Man Bad
2020-03-24,Justin wants us to become the China he admires so much. This is the single most dangerous thing ever proposed by a Canadian Government.  Pray to God it doesn't pass. https://t.co/WNpbiPfEej
2020-03-24,Health workers make up nearly 14% of Spain's coronavirus cases: https://t.co/iIQ6idaiGW - https://t.co/fgzU9tj6CH https://t.co/c43PPfPAlU
2020-03-24,"Sir,@VjaCityPolice my dad is working in a KCP Sugar Factory, Vuyyuru Krishna Dt , It isn't closed due to COVID-19 . It's the place where a 1000 employees work together . Police in our village didn't take any action about this. I sincerely  request you to take action on this."
2020-03-24,"PM Shri Narendra Modi will address the nation on vital aspects relating to the menace of COVID-19 at 8 pm tonight. #IndiaFightsCorona

Watch on

• https://t.co/SENgQUAzML
• https://t.co/a4hIa3Jwa0
• https://t.co/LnqaZbcWLK
• https://t.co/8BcgyXtaI5 https://t.co/11gI9D12Aw"
2020-03-24,@RealJamesWoods Quit the whining. Why didn’t @realDonaldTrump do something about the #coronavirus when he first heard about it ? #stupidity #Corruption #IDontTakeResponsibilityAtAll
2020-03-24,It was #Coronavirus but now after #Hantavirus both of them should be named as #ChineseVirus @WHO
2020-03-24,Coronavirus Sessions 005 - Trance #WithMe https://t.co/K2E6WfODZJ
2020-03-24,The coronavirus pandemic – Developing and deploying tests for SARS-CoV-2 is crucial https://t.co/JayKQVLP51
2020-03-24,Top Man https://t.co/iY4wMxdd9h
2020-03-24,This lad is an absolute bell end. He truly is. The epitome of profit over people. https://t.co/pX8OLIWMYb
2020-03-24,"#coronavirus #quarantine #streamingtips 

Nightcrawler

@netflix @PrimeVideo"
2020-03-24,Brilliant 👏🏻😂 https://t.co/R0xlQS8miU
2020-03-24,10 changes we can expect after the coronavirus crisis https://t.co/i9mrZnh2x5
2020-03-24,"There is money in the system to deal with the critical interventions needed to deal with coronavirus impact/shutdown says SA  treasury general  Dondo Mogajane on #SABC.
 
Says will only announce new fiscal framework and any revisions at the MTBPS in October."
2020-03-24,#LockdownNow #Covid19 https://t.co/Jhx8cyUOXS
2020-03-24,On #COVID19 https://t.co/MfFYijZr9j
2020-03-24,MYTH #FACT https://t.co/OkGGwzidhG
2020-03-24,he doesn't even do his job properly?????? https://t.co/sVVYo0u5cF
2020-03-24,"@charliekirk11 @IngrahamAngle @seanhannity This is how life works. What goes around comes around
https://t.co/y3SziLxmaV"
2020-03-24,"Followed and retweeted,can't like anything withhorrible Hilary pn it @fgra https://t.co/eqf3b1wCNV"
2020-03-24,this is it https://t.co/sF3OwozyGB
2020-03-24,"Covid19
2 Corinthians 1:9 
But we had the sentence of death in ourselves, that we should not trust in ourselves, but in God which raiseth the dead: https://t.co/X2EYeGL3gd"
2020-03-24,"@matthewjdowd See what the UK IS DOING:

1. Testing for antibodies

2. Those who test positive are allowed to go back to work (proves they had virus and built natural immunity)

3. Economy can function in a way that will survive the virus

#Antibodies #COVID19"
2020-03-24,I agree that all IVF should be stopped until we are through this. All non essential hospital app should be stopped. https://t.co/xSv1ZkiVXe
2020-03-24,"Let's be charitable. I'm a slightly obsessive coronavirus newsreader and I didn't understand the previous guidelines, I think that's true for most people who were pictured walking up Snowdon or whatever. Now it's clear. That's good. Let's do it."
2020-03-24,"@liamhourican @NadineORegan @Colmogorman @ciarakellydoc @ClaireByrneLive Of course its giving people this impression.  They need to lead by example, get off the airwaves and recover properly.  Treat Covid19 with the seriousness it deserves."
2020-03-24,"@ea_uyiosa People committed suicide during the Greta depression, global economies scattered during the Great Recession and people got broke and poor. Relax. Covid-19 no go be Wetin go break humanity"
2020-03-24,"Scum always rises to the surface in times of national crisis. Virgin, Wetherspoons.. remember these names.. https://t.co/YWv5WTEk9p"
2020-03-24,He’s cutting their funds so they’re trying to open more channels. NO !!!!!!! https://t.co/8MFLub4MMZ
2020-03-24,The answer is simple - marshall it.  @BorisJohnson https://t.co/3ykDgb22uW
2020-03-24,I’m learning from various reports that some S.Koreans are not following the government’s Social Distancing advice to stop #CoronaVirus. Many people are trying to visit the outdoor place to see flowers. So the government once again sent this alerts to highlight Social Distancing. https://t.co/QD6NQ3FbCV
2020-03-24,easy access to those business secrets https://t.co/e1d6tFH0gk
2020-03-24,#Submit your new #plays and #musicals here at 50% OFF: https://t.co/eTMlOGOAr2 #theater #theatre #playwriting #playwright #writing #writers #writingcommunity #writer #writerscommunity #playwrights #NewOrleans #Seattle #StLouis #Pittsburgh #coronavirus #playsubmissions (1/2) https://t.co/SmsmhWMOIf
2020-03-24,"@allisonpearson Why is it a badge of shame?! You should be ashamed posting this. They didn't choose to get coronavirus, did they!!!!!"
2020-03-24,"If #delusionaldonald is so confident that this drug will work he should try it out on his White House Staff first #TrumpLiesAmericansDie
#https://www.businessinsider.com/coronavirus-woman-husband-died-chloroquine-warns-not-to-trust-trump-2020-3?amp&amp;__twitter_impression=true"
2020-03-24,"Covid-19 update:
We have now closed our office door but we are still available for all enquiries and look forward to hearing from you. Please contact one of the team via telephone, email, the Vortice AV website or Social Media channels. Look after yourselves and see you soon!! https://t.co/NAOzLq8Cfx"
2020-03-24,"Well, this made me laugh, even though it is a serious point 😂 https://t.co/eghsreJv9s"
2020-03-24,"Well you know what they say. Birds of a feather, stick together. #COVIDIOTS https://t.co/fxa4cqG8v3"
2020-03-24,COVID-19 https://t.co/PKgkv7HFQz
2020-03-24,"These 'slush funds' essential to keeping regular Americans in their homes &amp; feeding their kids, yeah?  NO! Middle America gets slid into a ditch routinely by Dems so they can give pals money. We need the help NOW, not later. We don't do fancy Arts etc. ""https://t.co/YBGcAsjrAv"""
2020-03-24,Shops open today are listed on the News Covid-19 page of https://t.co/G6lSGCph6n
2020-03-24,"@MhizEmelia Hope you know sharing false covid-19 news is a punishable crime
Better mention her name now or the necessary authorities will be coming for you"
2020-03-24,Scott Beaman is an idiot..... official. https://t.co/l9oMdX9r3B
2020-03-24,"#coronavirus #COVIDー19 #LockdownNow #Section144 #QuarantineLife #StaySafe #StayHomeSaveLives 

No one:
Literally no one:
Careless people in quarantine: https://t.co/wakuLnghOv"
2020-03-24,"@sardesairajdeep @sambitswaraj One of the best things for tv news as a result of corona? 

WHY, oh WHY are even educated persons NOT SAYING
Covid-19 ? Or, at least, Corona Virus ?"
2020-03-24,And Trump wants to act like it’s almost over.  #TrumpLiesAmericansDie https://t.co/2tw8Idkf8r
2020-03-24,This is why I’m fucking terrified. 23 and a T1D. I could die. https://t.co/I9GEWBNirS
2020-03-24,"@KenyaAirways offering one-way free ticket to Kenyans in New York, USA in urgent need to return home today over Covid-19 pandemic. 

#IWillStayAtHome
#LockDownKenya
#COVIDIDIOTS
#LockdownNow https://t.co/9zLEIAT06y"
2020-03-24,These are some of the common questions we have been receiving about #coronavirus and #workingparents - https://t.co/A4hG1b993c
2020-03-24,@mrdex4k @beardy_rich @KrishanVik @allisonpearson going out of your way to call it china virus when that isnt its name encourages further stigma surrounding chinese people... when it was called “wuhan virus” or “wuhans coronavirus” thats because it was only prominent in wuhan? since then its been given a name. use it.
2020-03-24,Democrats Block Coronavirus Relief Plan in Senate https://t.co/0ctHSuWSHJ
2020-03-24,"Do you have questions about #COVID19? 

Are we close to finding a treatment?
Can we learn from the past? 
What do we know?

Our researchers are supporting global efforts so we are sharing our latest answers, research &amp; insights here: https://t.co/OMICEDzyhy

#CoronavirusUpdate https://t.co/BATLPtYtoa"
2020-03-24,"I couldn’t shout this out louder. 

To all Comms and Media professionals who are tirelessly sharing and updating #COVID19 information via digital. 

They deserve a genuine thank you and round of applause. https://t.co/mahZFEjEm7"
2020-03-24,"Corona virus in Moscow :)

#COVIDー19 #CoronavirusPandemic #Russia #btc https://t.co/U7IfwFWUn3"
2020-03-24,NYC designer Christian Siriano will produce masks for coronavirus instead of high fashion cocktail dresses and ‘whimsical’ evening gowns #goodnews https://t.co/4PgHaQkNxC
2020-03-24,"Taking #socialdistanceradio to a whole new level, @venetiaquick &amp; @liam_coburn are broadcasting from 2 different locations.  they'll be joined by @Brian_O_Reilly, @niallkitson @askpaulnow, Mick Larkin about #ringsendbingo &amp; what jobs are there during #COVID19? https://t.co/zJjIJDqIfJ"
2020-03-24,#DemocratsHateAmerica and they are determined to destroy this country. We cannot allow them to succeed. Leftists are evil and must be stopped. #DemocratsAreDestroyingAmerica. https://t.co/NV2FUkJywt
2020-03-24,It’s their rozi roti.  Licking the boots and assess of their masters and creating unrest in this country.  They are contributing to this menace by “working from home overtime” https://t.co/7EcsCuPxoC
2020-03-24,Somebody said Zoom is COVID99😂 https://t.co/H25D8gWlhX
2020-03-24,"@AndreiutzaR Given that hygiene is an important factor in Covid-19 the employer may be correct, but this is not something we can give definitive advice on. Steve"
2020-03-24,Like I've been tweeting.  Not if Americans practice #CivilDisobedience #goodtrouble #LockdownNow #COVIDー19 #StayAtHomeSaveLives https://t.co/kZoKwKnGyA
2020-03-24,#Article17- Avoid Untouchability #COVID19-Avoid touch ability
2020-03-24,Super scary!!! Please all stay at home. Coronavirus: Is this textile city set to be 'India's Italy'? https://t.co/rb5YqlXe6D
2020-03-24,"@HeidiNBC @VaughnHillyard Blame Trump when people ate fish tank cleaner thinking it would cure their nonexistent coronavirus, that really makes a lot of sense and helps our current situation. Thanks!"
2020-03-24,You deserve an apology from perhaps the entire nation. https://t.co/sOVJMty6V2
2020-03-24,"A care company are creating 10,000 new jobs to deal with the #coronavirus outbreak, with many of them in #Norwich, #KingsLynn, #Peterborough and #Stowmarket.
https://t.co/k4bERlwDUK"
2020-03-24,Hospitals boss confirms Coronavirus patients and urges - please stay home - Stand Up For Southport https://t.co/wkTaQUrBAw
2020-03-24,#HappeningNow: More updates on #COVIDー19 in Mexico 👇🏽 https://t.co/5RLc45O1WL
2020-03-24,@danwootton @talkRADIO @EliseDunweber For once Dan I honestly 100% agree with you after Covid-19 outbreak then the world should unite and ban all trading until these markets are closed down permanently
2020-03-24,Read for yourself https://t.co/eLzIw2ldRv
2020-03-24,@PMOIndia we r residents of Noida Sector 78 since Saturday we r applauding and cheering 4r those who fights against COVID19 for us. We r grateful to them. We r wid u Modiji we will conquer ths
2020-03-24,Trump is dangerously unfit. https://t.co/mU0NjqPMoJ
2020-03-24,Fourteen Days. That’s the Most Time We Have to Defeat Coronavirus. https://t.co/RbwTV8sQLB
2020-03-24,And we're gonna reopen everything in a week or so? Lol this shit is gonna last at least a year here if they dont act quick. https://t.co/Bj825zXG0r
2020-03-24,"@realDonaldTrump Oh look Americans acting irresponsible putting others at risk, spreading the virus. Not listening to expert advice. Have not seen anyone blame them. Or hold them responsible from your supporters or Republican side. 
https://t.co/BaDYKNLWHp @WhiteHouse @TomFitton"
2020-03-25,Respect https://t.co/DoCubxwgSh
2020-03-25,"Top story: White House, Senate reach deal on massive $2 trillion coronavirus spending bill https://t.co/McZ8VGH1yL, see more https://t.co/UfRfpvdcBP"
2020-03-25,Active Vs. Passive Investing Post COVID-19 Coronavirus World https://t.co/lD4t7kjeJw
2020-03-25,@MissyElliott @seanmdav Think about catching COVID-19 and having to provide a list of all the people you came in contact with and possibly infected.
2020-03-25,"Coronavirus: Virgin Australia cuts 8,000 workers | Nine News Australia https://t.co/Yj3Oh5WEks via @YouTube"
2020-03-25,i could throw up https://t.co/ATrTIU03O2
2020-03-25,Well 2021 is filling up nicely with weddings #covid19
2020-03-25,"@DrEOEhanire Why are BA flights still landing in MMA, Lagos?
Is there any plan in place by the government to quarantine/isolate the passengers on arrival.
#COVID19"
2020-03-25,"@AFL, players clash over pay cuts as #coronavirus shutdown bites 

READ: https://t.co/N1U2N3cSGV

#AFL #Australia #coronavirus #COVID19 #CautionYesPanicNo https://t.co/GZNMar77Te"
2020-03-25,We need these absolute legends telling off British people like this. https://t.co/HlUYVQnbam
2020-03-25,Let's share some color to the world today #PowerRangers fans! Show those Megazord/Morpher/Figures collections from Power Rangers and Super Sentai!!! https://t.co/f1W3xhGH1l
2020-03-25,"#COVID19 #Hantavirus #CoronaPandemie  #Pakistan 
#Pakistan is well in the Lists of countries where Corona Virus is growing and as well the infected people are recovered once they get included in this disease. We hope #MuslimsCountry #Pakistan will easily get rid of COVID-19 Soon."
2020-03-25,"7 Self-Isolation Tips From Scott Kelly, the #NASA Astronaut Who Lived a Year in Space:
1) Follow a Schedule
2)Pace Yourself
3)Go Outside
4) Get a Hobby
5)Keep a Journal
6)Take Time to Connect
7)Listen to Experts
https://t.co/tbJIpiRad2"
